Url,Etapa,Sem,Anno,Fecha,Partido,EquipoLoc,EquipoVis,FTR,GolLoc,GolVis,PtsLoc,PtsVis,PosLoc,PosVis,TirosLoc,TirosVis,FaltasLoc,FaltasVis,FLugarLoc,FlugarVis,TarAmaLoc,TarAmaVis,TarRojLoc,TarRojVis,DiaNom,Dia,Mes,Hora,Fec_Partido
https://colombia.as.com/resultados/futbol/colombia_ii/2015/jornada/regular_a_7/,Regular,2,2015,Fecha - 7,Rionegro Aguilas - Patriotas,Rionegro Aguilas,Patriotas,E,1,1,1,1,54,46,2,4,26,25,2,4,2,4,0,0,Miercoles,02,Septiembre,6:00:00 p. m.,02/09/2015
https://colombia.as.com/resultados/futbol/colombia_ii/2015/jornada/regular_a_7/,Regular,2,2015,Fecha - 7,Envigado - Junior,Envigado,Junior,V,0,1,0,3,54,46,2,5,13,13,0,2,3,0,0,0,Sabado,10,Octubre,7:45:00 p. m.,10/10/2015
https://colombia.as.com/resultados/futbol/colombia_ii/2015/jornada/regular_a_7/,Regular,2,2015,Fecha - 7,Cortulua - Santa Fe,Cortulua,Santa Fe,V,1,2,0,3,55,45,6,5,15,33,3,0,6,7,0,0,Domingo,11,Octubre,5:10:00 p. m.,11/10/2015
https://colombia.as.com/resultados/futbol/colombia_ii/2015/jornada/regular_a_8/,Regular,2,2015,Fecha - 8,Chico - Medellin,Chico,Medellin,V,0,1,0,3,41,59,4,3,16,17,2,0,2,1,1,0,Miercoles,14,Octubre,8:00:00 p. m.,14/10/2015
https://colombia.as.com/resultados/futbol/colombia_ii/2015/jornada/regular_a_8/,Regular,2,2015,Fecha - 8,Jaguares FC - Cortulua,Jaguares FC,Cortulua,E,0,0,1,1,60,40,6,5,10,21,2,2,4,2,0,0,Sabado,22,Agosto,3:15:00 p. m.,22/08/2015
https://colombia.as.com/resultados/futbol/colombia_ii/2015/jornada/regular_a_8/,Regular,2,2015,Fecha - 8,Uniautonoma - Junior,Uniautonoma,Junior,V,2,3,0,3,41,59,4,5,19,18,1,4,3,2,0,0,Sabado,22,Agosto,5:30:00 p. m.,22/08/2015
https://colombia.as.com/resultados/futbol/colombia_ii/2015/jornada/regular_a_8/,Regular,2,2015,Fecha - 8,La Equidad - Millonarios,La Equidad,Millonarios,L,2,1,3,0,37,63,2,9,14,15,1,3,3,3,0,0,Sabado,22,Agosto,7:45:00 p. m.,22/08/2015
https://colombia.as.com/resultados/futbol/colombia_ii/2015/jornada/regular_a_8/,Regular,2,2015,Fecha - 8,Tolima - Patriotas,Tolima,Patriotas,L,1,0,3,0,51,49,2,3,20,16,4,3,3,3,0,0,Domingo,23,Agosto,2:00:00 p. m.,23/08/2015
https://colombia.as.com/resultados/futbol/colombia_ii/2015/jornada/regular_a_8/,Regular,2,2015,Fecha - 8,Rionegro Aguilas - Envigado,Rionegro Aguilas,Envigado,V,1,2,0,3,62,38,1,6,15,25,0,4,3,5,0,0,Domingo,23,Agosto,4:00:00 p. m.,23/08/2015
https://colombia.as.com/resultados/futbol/colombia_ii/2015/jornada/regular_a_8/,Regular,2,2015,Fecha - 8,Alianza - Pasto,Alianza,Pasto,L,1,0,3,0,55,45,3,2,16,20,1,0,5,4,0,0,Domingo,23,Agosto,4:00:00 p. m.,23/08/2015
https://colombia.as.com/resultados/futbol/colombia_ii/2015/jornada/regular_a_8/,Regular,2,2015,Fecha - 8,Santa Fe - Huila,Santa Fe,Huila,L,2,1,3,0,41,59,8,5,22,11,3,1,1,0,0,0,Domingo,23,Agosto,5:00:00 p. m.,23/08/2015
https://colombia.as.com/resultados/futbol/colombia_ii/2015/jornada/regular_a_8/,Regular,2,2015,Fecha - 8,Nacional - Once Caldas,Nacional,Once Caldas,V,1,2,0,3,72,28,6,4,7,16,2,3,0,4,0,0,Domingo,23,Agosto,6:00:00 p. m.,23/08/2015
https://colombia.as.com/resultados/futbol/colombia_ii/2015/jornada/regular_a_8/,Regular,2,2015,Fecha - 8,Deportivo Cali - Cucuta,Deportivo Cali,Cucuta,L,2,0,3,0,58,42,6,5,24,21,3,2,2,3,0,0,Domingo,23,Agosto,8:00:00 p. m.,23/08/2015
https://colombia.as.com/resultados/futbol/colombia_ii/2015/jornada/regular_a_9/,Regular,2,2015,Fecha - 9,Pasto - Envigado,Pasto,Envigado,L,2,0,3,0,62,38,4,2,18,20,3,0,1,4,0,0,Lunes,31,Agosto,8:00:00 p. m.,31/08/2015
https://colombia.as.com/resultados/futbol/colombia_ii/2015/jornada/regular_a_9/,Regular,2,2015,Fecha - 9,Patriotas - Chico,Patriotas,Chico,E,0,0,1,1,69,31,8,0,10,14,3,1,2,4,0,0,Viernes,28,Agosto,8:00:00 p. m.,28/08/2015
https://colombia.as.com/resultados/futbol/colombia_ii/2015/jornada/regular_a_9/,Regular,2,2015,Fecha - 9,Huila - Medellin,Huila,Medellin,V,0,2,0,3,59,41,2,5,14,15,3,3,3,3,0,1,Sabado,29,Agosto,3:15:00 p. m.,29/08/2015
https://colombia.as.com/resultados/futbol/colombia_ii/2015/jornada/regular_a_9/,Regular,2,2015,Fecha - 9,Cortulua - Alianza,Cortulua,Alianza,E,0,0,1,1,56,44,3,7,16,16,4,2,1,6,0,0,Sabado,29,Agosto,5:30:00 p. m.,29/08/2015
https://colombia.as.com/resultados/futbol/colombia_ii/2015/jornada/regular_a_9/,Regular,2,2015,Fecha - 9,Nacional - La Equidad,Nacional,La Equidad,L,2,0,3,0,56,44,8,3,17,9,2,1,3,2,0,0,Sabado,29,Agosto,7:45:00 p. m.,29/08/2015
https://colombia.as.com/resultados/futbol/colombia_ii/2015/jornada/regular_a_9/,Regular,2,2015,Fecha - 9,Tolima - Cucuta,Tolima,Cucuta,L,3,0,3,0,60,40,4,3,24,16,4,3,1,2,0,0,Domingo,30,Agosto,2:00:00 p. m.,30/08/2015
https://colombia.as.com/resultados/futbol/colombia_ii/2015/jornada/regular_a_9/,Regular,2,2015,Fecha - 9,Jaguares FC - Uniautonoma,Jaguares FC,Uniautonoma,V,1,2,0,3,59,41,7,5,18,17,0,4,4,5,0,0,Domingo,30,Agosto,4:00:00 p. m.,30/08/2015
https://colombia.as.com/resultados/futbol/colombia_ii/2015/jornada/regular_a_9/,Regular,2,2015,Fecha - 9,Once Caldas - Santa Fe,Once Caldas,Santa Fe,L,1,0,3,0,44,56,6,1,13,14,1,4,2,4,0,0,Domingo,30,Agosto,5:00:00 p. m.,30/08/2015
https://colombia.as.com/resultados/futbol/colombia_ii/2015/jornada/regular_a_9/,Regular,2,2015,Fecha - 9,Junior - Deportivo Cali,Junior,Deportivo Cali,L,3,1,3,0,57,43,9,5,13,17,1,2,0,3,0,0,Domingo,30,Agosto,6:00:00 p. m.,30/08/2015
https://colombia.as.com/resultados/futbol/colombia_ii/2015/jornada/regular_a_9/,Regular,2,2015,Fecha - 9,Millonarios - Rionegro Aguilas,Millonarios,Rionegro Aguilas,L,2,0,3,0,59,41,6,1,13,10,3,1,0,2,0,0,Domingo,30,Agosto,8:00:00 p. m.,30/08/2015
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_1/,Regular,1,2016,Fecha - 1,Millonarios - Patriotas,Millonarios,Patriotas,L,3,0,3,0,45,55,5,1,18,13,3,3,3,4,0,0,Domingo,31,Enero,7:30:00 p. m.,31/01/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_1/,Regular,1,2016,Fecha - 1,Fortaleza - Jaguares FC,Fortaleza,Jaguares FC,V,1,2,0,3,53,47,3,2,13,15,4,0,1,3,0,0,Viernes,29,Enero,7:45:00 p. m.,29/01/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_1/,Regular,1,2016,Fecha - 1,Once Caldas - Pasto,Once Caldas,Pasto,E,0,0,1,1,56,44,1,2,18,22,3,2,4,4,0,1,Sabado,30,Enero,2:00:00 p. m.,30/01/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_1/,Regular,1,2016,Fecha - 1,Tolima - Rionegro Aguilas,Tolima,Rionegro Aguilas,V,0,3,0,3,61,39,3,4,16,22,0,1,5,3,0,0,Sabado,30,Enero,4:00:00 p. m.,30/01/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_1/,Regular,1,2016,Fecha - 1,Cortulua - Deportivo Cali,Cortulua,Deportivo Cali,L,4,1,3,0,51,49,6,5,18,26,1,0,5,5,0,0,Sabado,30,Enero,5:00:00 p. m.,30/01/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_1/,Regular,1,2016,Fecha - 1,Chico - Santa Fe,Chico,Santa Fe,V,0,1,0,3,52,48,0,2,18,33,2,3,4,5,0,0,Sabado,30,Enero,6:00:00 p. m.,30/01/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_1/,Regular,1,2016,Fecha - 1,Junior - Huila,Junior,Huila,L,1,0,3,0,50,50,5,3,18,10,5,2,2,3,0,0,Sabado,30,Enero,8:00:00 p. m.,30/01/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_1/,Regular,1,2016,Fecha - 1,Atletico Bucaramanga - Medellin,Atletico Bucaramanga,Medellin,E,2,2,1,1,52,48,5,9,16,15,3,3,5,1,1,0,Domingo,31,Enero,3:15:00 p. m.,31/01/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_1/,Regular,1,2016,Fecha - 1,Nacional - Alianza,Nacional,Alianza,L,3,1,3,0,48,52,5,1,19,15,1,2,6,3,1,0,Domingo,31,Enero,5:00:00 p. m.,31/01/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_1/,Regular,1,2016,Fecha - 1,Envigado - La Equidad,Envigado,La Equidad,E,0,0,1,1,47,53,3,3,27,20,0,0,2,2,0,0,Domingo,31,Enero,5:30:00 p. m.,31/01/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_10/,Regular,1,2016,Fecha - 10,Jaguares FC - Junior,Jaguares FC,Junior,V,0,2,0,3,51,49,4,3,10,18,2,3,1,1,0,0,Sabado,19,Marzo,3:15:00 p. m.,19/03/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_10/,Regular,1,2016,Fecha - 10,Pasto - Once Caldas,Pasto,Once Caldas,L,1,0,3,0,66,34,3,5,15,19,0,0,2,6,0,1,Sabado,19,Marzo,5:00:00 p. m.,19/03/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_10/,Regular,1,2016,Fecha - 10,Fortaleza - La Equidad,Fortaleza,La Equidad,V,0,1,0,3,66,34,4,1,16,18,5,2,1,2,1,0,Sabado,19,Marzo,5:30:00 p. m.,19/03/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_10/,Regular,1,2016,Fecha - 10,Rionegro Aguilas - Envigado,Rionegro Aguilas,Envigado,E,1,1,1,1,53,47,3,1,20,28,2,1,3,5,1,0,Sabado,19,Marzo,7:45:00 p. m.,19/03/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_10/,Regular,1,2016,Fecha - 10,Medellin - Nacional,Medellin,Nacional,E,1,1,1,1,42,58,4,5,20,19,4,2,5,3,0,0,Domingo,20,Marzo,3:15:00 p. m.,20/03/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_10/,Regular,1,2016,Fecha - 10,Millonarios - Santa Fe,Millonarios,Santa Fe,L,2,0,3,0,48,52,5,1,21,26,1,3,5,8,0,1,Domingo,20,Marzo,5:00:00 p. m.,20/03/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_10/,Regular,1,2016,Fecha - 10,Deportivo Cali - Cortulua,Deportivo Cali,Cortulua,L,3,2,3,0,56,44,5,5,24,19,3,0,3,4,0,1,Domingo,20,Marzo,5:30:00 p. m.,20/03/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_10/,Regular,1,2016,Fecha - 10,Tolima - Huila,Tolima,Huila,L,1,0,3,0,46,54,5,6,20,16,4,3,3,3,1,0,Domingo,20,Marzo,7:45:00 p. m.,20/03/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_10/,Regular,1,2016,Fecha - 10,Chico - Patriotas,Chico,Patriotas,L,1,0,3,0,37,63,1,5,22,20,0,2,5,6,0,1,Lunes,21,Marzo,3:15:00 p. m.,21/03/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_10/,Regular,1,2016,Fecha - 10,Alianza - Atletico Bucaramanga,Alianza,Atletico Bucaramanga,V,3,6,0,3,52,48,5,11,15,20,0,1,3,2,0,0,Lunes,21,Marzo,5:30:00 p. m.,21/03/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_11/,Regular,1,2016,Fecha - 11,Tolima - Envigado,Tolima,Envigado,L,2,1,3,0,45,55,3,7,25,20,0,4,5,5,2,0,Sabado,02,Abril,10:00:00 a. m.,02/04/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_11/,Regular,1,2016,Fecha - 11,Chico - Deportivo Cali,Chico,Deportivo Cali,L,1,0,3,0,63,37,6,4,15,20,2,0,4,4,0,1,Sabado,02,Abril,12:00:00 p. m.,02/04/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_11/,Regular,1,2016,Fecha - 11,Rionegro Aguilas - Cortulua,Rionegro Aguilas,Cortulua,L,2,1,3,0,50,50,3,3,32,21,3,1,2,4,0,0,Sabado,02,Abril,2:00:00 p. m.,02/04/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_11/,Regular,1,2016,Fecha - 11,Pasto - Medellin,Pasto,Medellin,L,1,0,3,0,50,50,8,2,21,14,0,2,2,4,0,0,Sabado,02,Abril,4:00:00 p. m.,02/04/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_11/,Regular,1,2016,Fecha - 11,Santa Fe - Patriotas,Santa Fe,Patriotas,L,1,0,3,0,47,53,6,2,33,21,3,3,5,2,0,1,Sabado,02,Abril,4:00:00 p. m.,02/04/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_11/,Regular,1,2016,Fecha - 11,Jaguares FC - La Equidad,Jaguares FC,La Equidad,E,1,1,1,1,45,55,3,3,25,16,4,3,2,3,0,0,Domingo,03,Abril,10:00:00 a. m.,03/04/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_11/,Regular,1,2016,Fecha - 11,Fortaleza - Junior,Fortaleza,Junior,V,1,2,0,3,52,48,6,6,12,15,2,2,3,1,0,0,Domingo,03,Abril,12:00:00 p. m.,03/04/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_11/,Regular,1,2016,Fecha - 11,Once Caldas - Millonarios,Once Caldas,Millonarios,V,0,1,0,3,47,53,1,6,7,14,1,3,2,1,0,0,Domingo,03,Abril,2:00:00 p. m.,03/04/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_11/,Regular,1,2016,Fecha - 11,Nacional - Atletico Bucaramanga,Nacional,Atletico Bucaramanga,L,7,0,3,0,68,32,12,1,16,11,0,2,0,3,0,0,Domingo,03,Abril,4:00:00 p. m.,03/04/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_11/,Regular,1,2016,Fecha - 11,Alianza - Huila,Alianza,Huila,E,0,0,1,1,49,51,0,5,16,21,0,0,5,4,1,0,Domingo,03,Abril,4:00:00 p. m.,03/04/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_12/,Regular,1,2016,Fecha - 12,Cortulua - Tolima,Cortulua,Tolima,L,3,1,3,0,51,49,7,1,20,25,3,3,0,4,0,0,Sabado,09,Abril,10:00:00 a. m.,09/04/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_12/,Regular,1,2016,Fecha - 12,Patriotas - Pasto,Patriotas,Pasto,L,2,1,3,0,41,59,3,3,15,15,2,5,7,3,1,0,Sabado,09,Abril,12:05:00 p. m.,09/04/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_12/,Regular,1,2016,Fecha - 12,Millonarios - Chico,Millonarios,Chico,L,3,1,3,0,53,47,8,2,18,18,2,1,4,4,0,0,Sabado,09,Abril,2:00:00 p. m.,09/04/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_12/,Regular,1,2016,Fecha - 12,Medellin - Alianza,Medellin,Alianza,L,4,2,3,0,52,48,6,6,9,19,2,0,3,4,0,0,Sabado,09,Abril,2:10:00 p. m.,09/04/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_12/,Regular,1,2016,Fecha - 12,Junior - Nacional,Junior,Nacional,E,3,3,1,1,56,44,9,4,16,21,4,0,3,5,0,0,Sabado,09,Abril,4:15:00 p. m.,09/04/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_12/,Regular,1,2016,Fecha - 12,Huila - Jaguares FC,Huila,Jaguares FC,V,0,1,0,3,61,39,5,5,15,15,2,1,1,2,0,0,Domingo,10,Abril,10:00:00 a. m.,10/04/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_12/,Regular,1,2016,Fecha - 12,La Equidad - Rionegro Aguilas,La Equidad,Rionegro Aguilas,V,2,3,0,3,58,42,5,4,20,17,1,3,5,4,0,0,Domingo,10,Abril,12:05:00 p. m.,10/04/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_12/,Regular,1,2016,Fecha - 12,Envigado - Fortaleza,Envigado,Fortaleza,L,4,0,3,0,48,52,9,7,21,20,2,1,0,2,0,0,Domingo,10,Abril,2:10:00 p. m.,10/04/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_12/,Regular,1,2016,Fecha - 12,Deportivo Cali - Santa Fe,Deportivo Cali,Santa Fe,V,3,4,0,3,55,45,6,9,19,21,3,1,3,5,0,0,Domingo,10,Abril,4:00:00 p. m.,10/04/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_12/,Regular,1,2016,Fecha - 12,Atletico Bucaramanga - Once Caldas,Atletico Bucaramanga,Once Caldas,V,0,3,0,3,56,44,3,5,22,20,0,5,3,5,0,0,Domingo,10,Abril,4:15:00 p. m.,10/04/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_13/,Regular,1,2016,Fecha - 13,Jaguares FC - Medellin,Jaguares FC,Medellin,E,2,2,1,1,50,50,5,6,13,23,1,1,3,3,0,0,Sabado,16,Abril,10:00:00 a. m.,16/04/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_13/,Regular,1,2016,Fecha - 13,Fortaleza - Cortulua,Fortaleza,Cortulua,V,0,1,0,3,58,42,2,3,16,13,1,4,3,1,0,0,Sabado,16,Abril,12:05:00 p. m.,16/04/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_13/,Regular,1,2016,Fecha - 13,Chico - Atletico Bucaramanga,Chico,Atletico Bucaramanga,E,1,1,1,1,66,34,3,2,16,15,3,1,3,2,0,0,Sabado,16,Abril,2:10:00 p. m.,16/04/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_13/,Regular,1,2016,Fecha - 13,Nacional - Envigado,Nacional,Envigado,L,3,2,3,0,67,33,6,2,21,20,4,4,3,12,0,2,Sabado,16,Abril,4:00:00 p. m.,16/04/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_13/,Regular,1,2016,Fecha - 13,Alianza - Patriotas,Alianza,Patriotas,V,0,1,0,3,64,36,1,2,13,18,6,1,2,5,0,0,Sabado,16,Abril,4:15:00 p. m.,16/04/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_13/,Regular,1,2016,Fecha - 13,Deportivo Cali - Millonarios,Deportivo Cali,Millonarios,E,1,1,1,1,58,42,2,2,23,15,4,2,4,7,0,0,Domingo,17,Abril,10:00:00 a. m.,17/04/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_13/,Regular,1,2016,Fecha - 13,Santa Fe - Pasto,Santa Fe,Pasto,L,2,1,3,0,55,45,5,2,22,18,0,2,3,6,0,1,Domingo,17,Abril,12:05:00 p. m.,17/04/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_13/,Regular,1,2016,Fecha - 13,Tolima - La Equidad,Tolima,La Equidad,L,1,0,3,0,52,48,4,2,22,24,3,1,2,3,0,0,Domingo,17,Abril,2:10:00 p. m.,17/04/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_13/,Regular,1,2016,Fecha - 13,Once Caldas - Junior,Once Caldas,Junior,E,0,0,1,1,45,55,0,1,20,10,4,1,3,2,0,1,Domingo,17,Abril,4:00:00 p. m.,17/04/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_13/,Regular,1,2016,Fecha - 13,Rionegro Aguilas - Huila,Rionegro Aguilas,Huila,L,3,1,3,0,47,53,5,2,14,19,1,1,2,4,0,1,Domingo,17,Abril,4:15:00 p. m.,17/04/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_14/,Regular,1,2016,Fecha - 14,Junior - Chico,Junior,Chico,E,1,1,1,1,59,41,10,5,17,22,0,0,3,5,0,0,Sabado,23,Abril,5:00:00 p. m.,23/04/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_14/,Regular,1,2016,Fecha - 14,Cortulua - Nacional,Cortulua,Nacional,L,2,0,3,0,49,51,4,2,24,20,5,0,5,7,0,1,Sabado,23,Abril,5:00:00 p. m.,23/04/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_14/,Regular,1,2016,Fecha - 14,Atletico Bucaramanga - Millonarios,Atletico Bucaramanga,Millonarios,E,1,1,1,1,38,62,6,7,12,8,3,3,3,3,0,0,Sabado,23,Abril,7:00:00 p. m.,23/04/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_14/,Regular,1,2016,Fecha - 14,Huila - Tolima,Huila,Tolima,V,0,2,0,3,58,42,2,3,15,23,1,1,2,2,0,0,Domingo,24,Abril,3:15:00 p. m.,24/04/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_14/,Regular,1,2016,Fecha - 14,Envigado - Once Caldas,Envigado,Once Caldas,V,0,1,0,3,48,52,3,4,23,19,1,7,5,4,0,0,Viernes,22,Abril,7:45:00 p. m.,22/04/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_14/,Regular,1,2016,Fecha - 14,Patriotas - Jaguares FC,Patriotas,Jaguares FC,L,2,0,3,0,52,48,7,1,25,17,5,2,2,3,0,0,Sabado,23,Abril,3:00:00 p. m.,23/04/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_14/,Regular,1,2016,Fecha - 14,Santa Fe - Alianza,Santa Fe,Alianza,V,0,1,0,3,54,46,7,1,19,15,1,3,4,3,0,0,Domingo,24,Abril,5:00:00 p. m.,24/04/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_14/,Regular,1,2016,Fecha - 14,Medellin - Rionegro Aguilas,Medellin,Rionegro Aguilas,L,2,0,3,0,51,49,5,7,18,15,1,1,5,6,1,1,Domingo,24,Abril,5:30:00 p. m.,24/04/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_14/,Regular,1,2016,Fecha - 14,La Equidad - Fortaleza,La Equidad,Fortaleza,V,0,1,0,3,56,44,1,1,17,19,1,4,5,2,0,0,Domingo,24,Abril,5:30:00 p. m.,24/04/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_14/,Regular,1,2016,Fecha - 14,Pasto - Deportivo Cali,Pasto,Deportivo Cali,V,0,1,0,3,57,43,2,3,19,25,1,1,3,4,0,0,Domingo,24,Abril,7:30:00 p. m.,24/04/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_15/,Regular,1,2016,Fecha - 15,Nacional - La Equidad,Nacional,La Equidad,L,3,0,3,0,55,45,8,1,18,12,3,1,1,1,0,0,Miercoles,25,Mayo,7:45:00 p. m.,25/05/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_15/,Regular,1,2016,Fecha - 15,Once Caldas - Cortulua,Once Caldas,Cortulua,V,1,3,0,3,59,41,9,4,6,14,4,2,1,4,0,0,Martes,26,Abril,8:00:00 p. m.,26/04/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_15/,Regular,1,2016,Fecha - 15,Chico - Envigado,Chico,Envigado,E,1,1,1,1,62,38,3,2,16,13,7,0,2,3,0,0,Martes,26,Abril,9:10:00 p. m.,26/04/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_15/,Regular,1,2016,Fecha - 15,Rionegro Aguilas - Patriotas,Rionegro Aguilas,Patriotas,V,0,1,0,3,61,39,1,2,13,15,7,2,5,3,0,0,Miercoles,27,Abril,6:00:00 p. m.,27/04/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_15/,Regular,1,2016,Fecha - 15,Alianza - Pasto,Alianza,Pasto,E,2,2,1,1,55,45,6,4,15,25,1,1,3,4,0,0,Miercoles,27,Abril,6:00:00 p. m.,27/04/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_15/,Regular,1,2016,Fecha - 15,Millonarios - Junior,Millonarios,Junior,L,3,1,3,0,46,54,7,4,15,8,0,7,3,2,0,2,Miercoles,27,Abril,8:00:00 p. m.,27/04/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_15/,Regular,1,2016,Fecha - 15,Jaguares FC - Santa Fe,Jaguares FC,Santa Fe,L,2,1,3,0,54,46,5,4,17,20,3,1,4,2,0,2,Jueves,28,Abril,9:00:00 a. m.,28/04/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_15/,Regular,1,2016,Fecha - 15,Fortaleza - Huila,Fortaleza,Huila,E,1,1,1,1,60,40,4,2,7,17,2,2,0,3,0,0,Jueves,28,Abril,4:00:00 p. m.,28/04/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_15/,Regular,1,2016,Fecha - 15,Atletico Bucaramanga - Deportivo Cali,Atletico Bucaramanga,Deportivo Cali,E,1,1,1,1,50,50,5,3,22,18,0,0,4,4,0,0,Jueves,28,Abril,6:00:00 p. m.,28/04/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_15/,Regular,1,2016,Fecha - 15,Tolima - Medellin,Tolima,Medellin,V,1,2,0,3,64,36,12,4,18,24,0,1,4,3,0,0,Jueves,28,Abril,8:00:00 p. m.,28/04/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_16/,Regular,1,2016,Fecha - 16,Envigado - Millonarios,Envigado,Millonarios,L,2,0,3,0,40,60,3,3,22,15,1,8,3,2,0,2,Sabado,30,Abril,5:00:00 p. m.,30/04/2016
https://colombia.as.com/resultados/futbol/colombia_i/2016/jornada/regular_a_16/,Regular,1,2016,Fecha - 16,Santa Fe - Rionegro Aguilas,Santa Fe,Rionegro Aguilas,L,1,0,3,0,51,49,3,1,30,22,0,1,5,4,0,0,Sabado,30,Abril,8:00:00 p. m.,30/04/2016
